License ID,Brand Name,Product Type
"13182273","TOTT'S","Wine",
"13182273","TRAILING VINES FARM","Wine",
"13182273","TRES CORONAS","Wine",
"13182273","TRIBUNO","Wine",
"13182273","TROJAN HORSE","Wine",
"13182273","TROUBLE SHOOTER","Wine",
"13182273","TRUE OAK ESTATE","Wine",
"13182273","TURNING LEAF","Wine",
"13182273","TUSSOCK JUMPER","Wine",
"13182273","TUTELA","Wine",
"13182273","TWO CHICKS","Low Alcohol Beverage",
"13182273","TWO OCEANS","Wine",
"13182273","TY KU","Wine",
"13182273","UPPERCUT","Wine",
"13182273","UPTOWN COCKTAILS","Wine",
"13182273","VAL DELLE ROSE","Wine",
"13182273","VALLATE","Wine",
"13182273","VARVAGLIONE","Wine",
"13182273","VERSASI","Wine",
"13182273","VERSE & VINE","Wine",
"13182273","VEUVE MONSIGNY","Wine",
"13182273","VICARIOUS","Wine",
"13182273","VIGNETI ROMIO","Wine",
"13182273","VILLA ANTINORI","Wine",
"13182273","VILLA CERNA","Wine",
"13182273","VILLA PUCCINI","Wine",
"13182273","VILLA ROSA IT","Wine",
"13182273","VILLADORIA","Wine",
"13182273","VIN VAULT","Wine",
"13182273","VINA MAIPO","Wine",
"13182273","VINA PALACIEGA","Wine",
"13182273","VINE TO TABLE","Wine",
"13182273","VINHA DA COUTADA VELHA","Wine",
"13182273","VINOS DE BENJAMIN ROMEO","Wine",
"13182273","VINT","Wine",
"13182273","VIVARO","Wine",
"13182273","VOGA","Wine",
"13182273","Villanella","Wine",
"13182273","WAKEFIELD","Wine",
"13182273","WARP + WEFT","Wine",
"13182273","WASHINGTON HILLS WINERY","Wine",
"13182273","WATERBROOK","Wine",
"13182273","WENTE VINEYARDS","Wine",
"13182273","WHISPERING ANGEL","Wine",
"13182273","WHITEHAVEN","Wine",
"13182273","WILD VINES","Wine",
"13182273","WILLIAM HILL","Wine",
"13182273","WILLIAM HILL ESTATE","Wine",
"13182273","WILLIAM WRIGHT","Wine",
"13182273","WINE WATER","Wine",
"13182273","WINEPRESS VINTNERS","Wine",
"13182273","WINES 'TIL FRIDAY","Wine",
"13182273","WINKING OWL","Wine",
"13182273","WINTERSAISON","Wine",
"13182273","WISH BIG","Wine",
"13182273","WOHLER BRIDGE","Wine",
"13182273","WOLFGANG PUCK","Wine",
"13182273","WOODBRIDGE","Wine",
"13182273","WOODBRIDGE BY ROBERT MONDAVI","Wine",
"13182273","WOODLEAF RANCH","Wine",
"13182273","WOODWORK","Wine",
"13182273","WYCLIFF","Wine",
"13182273","WYNDHAM ESTATE","Wine",
"13182273","YAGO","Wine",
"13182273","YANGARRA ESTATE VINEYARD","Wine",
"13182273","YANGARRA PARK","Wine",
"13182273","YES WAY ROSE","Wine",
"13182273","ZAMARRO","Wine",
